way, 335545740, [7682772212 3426465951 3426465948 3426465981 3426465953 3426465931 3426465968 3426465986 3426465938 3426465936 3426465947 3426465940 3426465945 ], 374, 7682772212, 3426465945, 12.738484, 47.278496, 12.739672, 47.276539, -94.170065, -37.254056, -94.080951, -37.471563, 0.235054, 380000, 1, 1
way, 335545741, [7682772210 3426465978 3426465949 3426465962 3426465946 3426465969 3426465939 3426465975 3426465942 3426465972 3426465974 3426465952 3426465941 ], 375, 7682772210, 3426465941, 12.738841, 47.278594, 12.740039, 47.276625, -94.143307, -37.243138, -94.053399, -37.462046, 0.236652, 380000, 1, 1
way, 335545742, [7682772216 3426465937 3426465980 3426465977 7682772215 ], 376, 7682772216, 7682772215, 12.737883, 47.278332, 12.738985, 47.276516, -94.215120, -37.272268, -94.132448, -37.474187, 0.218188, 220000, 1, 1
way, 335545743, [7682734449 3426465986 3426465944 3426465975 ], 377, 7682734449, 3426465975, 12.739128, 47.277175, 12.739620, 47.277313, -94.121725, -37.400895, -94.084821, -37.385541, 0.039970, 380000, 1, 1
way, 335545744, [3426465970 3426465980 ], 378, 3426465970, 3426465980, 12.740108, 47.277627, 12.738573, 47.277194, -94.048247, -37.350641, -94.163338, -37.398738, 0.124737, 220000, 1, 1
way, 335545745, [3426465940 3426465954 3426465952 7682772193 7682772204 1342932074 ], 379, 3426465940, 1342932074, 12.739628, 47.276613, 12.740946, 47.276989, -94.084288, -37.463424, -93.985434, -37.421564, 0.107353, 380000, 1, 1
way, 591670135, [5648393870 7775402780 7775402781 7775402782 ], 381, 5648393870, 7775402782, 13.328118, 46.870957, 13.328418, 46.870813, -49.952076, -82.565325, -49.929519, -82.581391, 0.027694, 220000, 1, 1
way, 591670136, [5648393871 7775402783 7775402784 7775403285 ], 382, 5648393871, 7775403285, 13.327952, 46.870795, 13.328255, 46.870651, -49.964510, -82.583314, -49.941750, -82.599414, 0.027879, 220000, 1, 1
way, 591670137, [975700417 7775402774 7775402778 5648393880 5648393884 5648393885 5648393887 ], 383, 975700417, 5648393887, 13.328096, 46.871393, 13.328709, 46.871101, -49.953696, -82.516827, -49.907756, -82.549292, 0.056254, 220000, 1, 1
way, 591670138, [5648393906 7775402773 7775402777 5648393881 5648393883 5648393882 5648393886 ], 384, 5648393906, 5648393886, 13.327964, 46.871261, 13.328542, 46.870935, -49.963633, -82.531525, -49.920287, -82.567771, 0.056503, 220000, 1, 1
